density, u velocity, v velocity, pressure, Mach, Temperature, x_points, y_points, z_points
0.116433, 509.317, 26.814, 10232.2, 1.45405, 306.203, 4.9505e-06, 1.00117e-05, 0.0
0.118093, 517.408, 4.33206, 10223.6, 1.48626, 301.645, 4.9505e-06, 2.99933e-05, 0.0
0.116672, 519.809, 1.08009, 10059, 1.49619, 300.403, 4.9505e-06, 4.9975e-05, 0.0
0.116286, 520.501, 0.264544, 10015.4, 1.49895, 300.094, 4.9505e-06, 6.99983e-05, 0.0
0.116182, 520.701, 0.0643433, 10004, 1.49971, 300.022, 4.9505e-06, 9.00217e-05, 0.0
0.116154, 520.759, 0.0157114, 10001.1, 1.49992, 300.005, 4.9505e-06, 0.000110003, 0.0
0.116147, 520.776, 0.00384502, 10000.3, 1.49998, 300.001, 4.9505e-06, 0.000129985, 0.0
0.116145, 520.781, 0.000950638, 10000.1, 1.49999, 300, 4.9505e-06, 0.000150008, 0.0
0.116144, 520.782, 0.00023854, 10000, 1.5, 300, 4.9505e-06, 0.000170032, 0.0
0.116144, 520.783, 6.12246e-05, 10000, 1.5, 300, 4.9505e-06, 0.000190013, 0.0
0.116144, 520.783, 1.60144e-05, 10000, 1.5, 300, 4.9505e-06, 0.000209995, 0.0
0.116144, 520.783, 4.29355e-06, 10000, 1.5, 300, 4.9505e-06, 0.000230018, 0.0
0.116144, 520.783, 1.18415e-06, 10000, 1.5, 300, 4.9505e-06, 0.00025, 0.0
0.116144, 520.783, 3.32932e-07, 10000, 1.5, 300, 4.9505e-06, 0.000269982, 0.0
0.116144, 520.783, 9.55191e-08, 10000, 1.5, 300, 4.9505e-06, 0.000290005, 0.0
0.116144, 520.783, 2.78453e-08, 10000, 1.5, 300, 4.9505e-06, 0.000310028, 0.0
0.116144, 520.783, 8.24282e-09, 10000, 1.5, 300, 4.9505e-06, 0.00033001, 0.0
0.116144, 520.783, 2.44998e-09, 10000, 1.5, 300, 4.9505e-06, 0.000349992, 0.0
0.116144, 520.783, 7.3161e-10, 10000, 1.5, 300, 4.9505e-06, 0.000370015, 0.0
0.116144, 520.783, 2.19571e-10, 10000, 1.5, 300, 4.9505e-06, 0.000389997, 0.0
0.116144, 520.783, 6.55747e-11, 10000, 1.5, 300, 4.9505e-06, 0.000409978, 0.0
0.116144, 520.783, 1.95251e-11, 10000, 1.5, 300, 4.9505e-06, 0.000430002, 0.0
0.116144, 520.783, 5.79667e-12, 10000, 1.5, 300, 4.9505e-06, 0.000450025, 0.0
0.116144, 520.783, 1.71512e-12, 10000, 1.5, 300, 4.9505e-06, 0.000470007, 0.0
0.116144, 520.783, 4.90879e-13, 10000, 1.5, 300, 4.9505e-06, 0.000489988, 0.0
0.116144, 520.783, 1.38085e-13, 10000, 1.5, 300, 4.9505e-06, 0.000510012, 0.0
0.116144, 520.783, 6.2406e-14, 10000, 1.5, 300, 4.9505e-06, 0.000530035, 0.0
0.116144, 520.783, 1.56744e-14, 10000, 1.5, 300, 4.9505e-06, 0.000550017, 0.0
0.116144, 520.783, 4.76106e-15, 10000, 1.5, 300, 4.9505e-06, 0.000569998, 0.0
0.116144, 520.783, -7.30269e-15, 10000, 1.5, 300, 4.9505e-06, 0.000590022, 0.0
0.116144, 520.783, 5.01773e-15, 10000, 1.5, 300, 4.9505e-06, 0.000610003, 0.0
0.116144, 520.783, -2.0671e-15, 10000, 1.5, 300, 4.9505e-06, 0.000629985, 0.0
0.116144, 520.783, 4.26105e-15, 10000, 1.5, 300, 4.9505e-06, 0.000650008, 0.0
0.116144, 520.783, 6.11431e-15, 10000, 1.5, 300, 4.9505e-06, 0.000670032, 0.0
0.116144, 520.783, -8.86467e-15, 10000, 1.5, 300, 4.9505e-06, 0.000690013, 0.0
0.116144, 520.783, 4.5321e-15, 10000, 1.5, 300, 4.9505e-06, 0.000709995, 0.0
0.116144, 520.783, -3.87709e-15, 10000, 1.5, 300, 4.9505e-06, 0.000730018, 0.0
0.116144, 520.783, -4.21168e-15, 10000, 1.5, 300, 4.9505e-06, 0.000750042, 0.0
0.116144, 520.783, -3.77351e-15, 10000, 1.5, 300, 4.9505e-06, 0.000770023, 0.0
0.116144, 520.783, -1.13742e-15, 10000, 1.5, 300, 4.9505e-06, 0.000790005, 0.0
0.116144, 520.783, 2.29255e-15, 10000, 1.5, 300, 4.9505e-06, 0.000810028, 0.0
0.116144, 520.783, -1.29943e-15, 10000, 1.5, 300, 4.9505e-06, 0.00083001, 0.0
0.116144, 520.783, -1.863e-15, 10000, 1.5, 300, 4.9505e-06, 0.000849992, 0.0
0.116144, 520.783, 7.99569e-17, 10000, 1.5, 300, 4.9505e-06, 0.000870015, 0.0
0.116144, 520.783, 7.47188e-18, 10000, 1.5, 300, 4.9505e-06, 0.000890038, 0.0
0.116144, 520.783, 5.1985e-19, 10000, 1.5, 300, 4.9505e-06, 0.00091002, 0.0
0.116144, 520.783, 3.03959e-20, 10000, 1.5, 300, 4.9505e-06, 0.000930002, 0.0
0.116144, 520.783, 1.01397e-21, 10000, 1.5, 300, 4.9505e-06, 0.000950025, 0.0
0.116144, 520.783, -9.67872e-23, 10000, 1.5, 300, 4.9505e-06, 0.000970048, 0.0
0.116144, 520.783, -2.86721e-23, 10000, 1.5, 300, 4.9505e-06, 0.00099003, 0.0
0.115221, 500.392, 43.2344, 10269.6, 1.42184, 310.558, 1.48515e-05, 1.00117e-05, 0.0
0.120691, 512.89, 10.0953, 10528.9, 1.46788, 303.967, 1.48515e-05, 2.99933e-05, 0.0
0.117748, 517.954, 3.45069, 10182.9, 1.4886, 301.326, 1.48515e-05, 4.9975e-05, 0.0
0.116666, 519.824, 1.07945, 10058.3, 1.49625, 300.397, 1.48515e-05, 6.99983e-05, 0.0
0.116307, 520.469, 0.320336, 10017.8, 1.49881, 300.114, 1.48515e-05, 9.00217e-05, 0.0
0.116194, 520.683, 0.0925114, 10005.3, 1.49963, 300.032, 1.48515e-05, 0.000110003, 0.0
0.116159, 520.752, 0.0261459, 10001.6, 1.49989, 300.009, 1.48515e-05, 0.000129985, 0.0
0.116148, 520.773, 0.00730613, 10000.5, 1.49997, 300.002, 1.48515e-05, 0.000150008, 0.0
0.116145, 520.78, 0.0020294, 10000.1, 1.49999, 300.001, 1.48515e-05, 0.000170032, 0.0
0.116144, 520.782, 0.000564529, 10000, 1.5, 300, 1.48515e-05, 0.000190013, 0.0
0.116144, 520.783, 0.00015681, 10000, 1.5, 300, 1.48515e-05, 0.000209995, 0.0
0.116144, 520.783, 4.37629e-05, 10000, 1.5, 300, 1.48515e-05, 0.000230018, 0.0
0.116144, 520.783, 1.23399e-05, 10000, 1.5, 300, 1.48515e-05, 0.00025, 0.0
0.116144, 520.783, 3.49756e-06, 10000, 1.5, 300, 1.48515e-05, 0.000269982, 0.0
0.116144, 520.783, 1.00065e-06, 10000, 1.5, 300, 1.48515e-05, 0.000290005, 0.0
