density, u velocity, v velocity, pressure, Mach, Temperature, x_points, y_points, z_points
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 2.47484e-06, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 7.4565e-06, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 1.25025e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 1.76138e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 2.2791e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 2.80352e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 3.33471e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 3.87277e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 4.41778e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 4.96983e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 5.52901e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 6.09542e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 6.66915e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 7.2503e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 7.83895e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 8.43521e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 9.03917e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 9.65093e-05, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 0.000102706, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 0.000108983, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 0.000115341, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 0.000121781, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 0.000128304, 0.0
0.116144, 867.972, 0, 10000, 2.5, 300, 9.80392e-06, 0.000134912, 0.0
