density, u velocity, v velocity, pressure, Mach, Temperature, x_points, y_points, z_points
0.0981212, 882.715, 123.246, 7900.31, 2.65465, 280.543, 4.90196e-06, 2.44934e-06, 0.0
0.126227, 866.9, 29.4653, 10888.7, 2.496, 300.567, 4.90196e-06, 7.41315e-06, 0.0
0.120314, 864.077, 12.2487, 10487.3, 2.47376, 303.715, 4.90196e-06, 1.25089e-05, 0.0
0.117913, 865.897, 5.23689, 10211.3, 2.48686, 301.743, 4.90196e-06, 1.77402e-05, 0.0
0.116892, 867.035, 2.13962, 10086.9, 2.49452, 300.672, 4.90196e-06, 2.31106e-05, 0.0
0.116449, 867.565, 0.837267, 10034.5, 2.4978, 300.248, 4.90196e-06, 2.86238e-05, 0.0
0.116264, 867.8, 0.315124, 10013.3, 2.49914, 300.088, 4.90196e-06, 3.42835e-05, 0.0
0.11619, 867.901, 0.114103, 10004.9, 2.49967, 300.03, 4.90196e-06, 4.00938e-05, 0.0
0.116161, 867.943, 0.0396507, 10001.8, 2.49988, 300.009, 4.90196e-06, 4.60585e-05, 0.0
0.11615, 867.96, 0.0131617, 10000.6, 2.49996, 300.003, 4.90196e-06, 5.21818e-05, 0.0
0.116146, 867.967, 0.00414193, 10000.2, 2.49998, 300.001, 4.90196e-06, 5.8468e-05, 0.0
0.116145, 867.97, 0.00122052, 10000.1, 2.49999, 300, 4.90196e-06, 6.49212e-05, 0.0
0.116144, 867.971, 0.000329302, 10000, 2.5, 300, 4.90196e-06, 7.15461e-05, 0.0
0.116144, 867.972, 7.75363e-05, 10000, 2.5, 300, 4.90196e-06, 7.83471e-05, 0.0
0.116144, 867.972, 1.38297e-05, 10000, 2.5, 300, 4.90196e-06, 8.5329e-05, 0.0
0.116144, 867.972, 5.34827e-07, 10000, 2.5, 300, 4.90196e-06, 9.24965e-05, 0.0
0.116144, 867.972, -1.078e-06, 10000, 2.5, 300, 4.90196e-06, 9.98545e-05, 0.0
0.116144, 867.972, -7.05839e-07, 10000, 2.5, 300, 4.90196e-06, 0.000107408, 0.0
0.116144, 867.972, -3.17051e-07, 10000, 2.5, 300, 4.90196e-06, 0.000115163, 0.0
0.116144, 867.972, -1.19987e-07, 10000, 2.5, 300, 4.90196e-06, 0.000123124, 0.0
0.116144, 867.972, -4.0448e-08, 10000, 2.5, 300, 4.90196e-06, 0.000131296, 0.0
0.116144, 867.972, -1.23768e-08, 10000, 2.5, 300, 4.90196e-06, 0.000139686, 0.0
0.116144, 867.972, -3.44535e-09, 10000, 2.5, 300, 4.90196e-06, 0.000148298, 0.0
0.116144, 867.972, -8.62153e-10, 10000, 2.5, 300, 4.90196e-06, 0.00015714, 0.0
0.116144, 867.972, -1.87075e-10, 10000, 2.5, 300, 4.90196e-06, 0.000166217, 0.0
0.116144, 867.972, -3.1599e-11, 10000, 2.5, 300, 4.90196e-06, 0.000175535, 0.0
0.116144, 867.972, -2.18979e-12, 10000, 2.5, 300, 4.90196e-06, 0.000185101, 0.0
0.116144, 867.972, 1.24651e-12, 10000, 2.5, 300, 4.90196e-06, 0.000194922, 0.0
0.116144, 867.972, 8.18995e-13, 10000, 2.5, 300, 4.90196e-06, 0.000205003, 0.0
0.116144, 867.972, 3.1116e-13, 10000, 2.5, 300, 4.90196e-06, 0.000215352, 0.0
0.116144, 867.972, 9.16009e-14, 10000, 2.5, 300, 4.90196e-06, 0.000225977, 0.0
0.116144, 867.972, 5.52586e-15, 10000, 2.5, 300, 4.90196e-06, 0.000236884, 0.0
0.116144, 867.972, 3.30624e-15, 10000, 2.5, 300, 4.90196e-06, 0.000248081, 0.0
0.116144, 867.972, -5.42625e-15, 10000, 2.5, 300, 4.90196e-06, 0.000259576, 0.0
0.116144, 867.972, 5.25482e-15, 10000, 2.5, 300, 4.90196e-06, 0.000271377, 0.0
0.116144, 867.972, 1.93855e-14, 10000, 2.5, 300, 4.90196e-06, 0.000283491, 0.0
0.116144, 867.972, 3.32118e-14, 10000, 2.5, 300, 4.90196e-06, 0.000295928, 0.0
0.116144, 867.972, -3.07389e-14, 10000, 2.5, 300, 4.90196e-06, 0.000308695, 0.0
