density, u velocity, v velocity, pressure, Mach, Temperature, x_points, y_points, z_points
0.109253, 876.05, 92.8076, 9074.43, 2.58342, 289.403, 4.9505e-06, 4.94999e-06, 0.0
0.121125, 864.772, 15.7418, 10525.8, 2.4797, 302.789, 4.9505e-06, 1.4851e-05, 0.0
0.11756, 866.298, 4.35673, 10168.4, 2.48951, 301.376, 4.9505e-06, 2.4754e-05, 0.0
0.116548, 867.44, 1.19841, 10047, 2.49696, 300.363, 4.9505e-06, 3.4659e-05, 0.0
0.116257, 867.811, 0.317297, 10012.8, 2.49916, 300.09, 4.9505e-06, 4.4566e-05, 0.0
0.116175, 867.924, 0.0813502, 10003.4, 2.49977, 300.021, 4.9505e-06, 5.4475e-05, 0.0
0.116152, 867.958, 0.0201746, 10000.9, 2.49994, 300.005, 4.9505e-06, 6.4386e-05, 0.0
0.116146, 867.968, 0.00481242, 10000.2, 2.49998, 300.001, 4.9505e-06, 7.42991e-05, 0.0
0.116145, 867.971, 0.00109286, 10000.1, 2.5, 300, 4.9505e-06, 8.42141e-05, 0.0
0.116144, 867.971, 0.000231913, 10000, 2.5, 300, 4.9505e-06, 9.41312e-05, 0.0
0.116144, 867.972, 4.42568e-05, 10000, 2.5, 300, 4.9505e-06, 0.00010405, 0.0
0.116144, 867.972, 6.85601e-06, 10000, 2.5, 300, 4.9505e-06, 0.000113971, 0.0
0.116144, 867.972, 5.02714e-07, 10000, 2.5, 300, 4.9505e-06, 0.000123894, 0.0
0.116144, 867.972, -2.03497e-07, 10000, 2.5, 300, 4.9505e-06, 0.00013382, 0.0
0.116144, 867.972, -1.35235e-07, 10000, 2.5, 300, 4.9505e-06, 0.000143747, 0.0
0.116144, 867.972, -5.40227e-08, 10000, 2.5, 300, 4.9505e-06, 0.000153676, 0.0
0.116144, 867.972, -1.794e-08, 10000, 2.5, 300, 4.9505e-06, 0.000163607, 0.0
0.116144, 867.972, -5.33125e-09, 10000, 2.5, 300, 4.9505e-06, 0.00017354, 0.0
0.116144, 867.972, -1.45186e-09, 10000, 2.5, 300, 4.9505e-06, 0.000183475, 0.0
0.116144, 867.972, -3.63395e-10, 10000, 2.5, 300, 4.9505e-06, 0.000193412, 0.0
0.116144, 867.972, -8.23898e-11, 10000, 2.5, 300, 4.9505e-06, 0.000203352, 0.0
0.116144, 867.972, -1.61342e-11, 10000, 2.5, 300, 4.9505e-06, 0.000213293, 0.0
0.116144, 867.972, -2.34619e-12, 10000, 2.5, 300, 4.9505e-06, 0.000223236, 0.0
0.116144, 867.972, -2.6809e-14, 10000, 2.5, 300, 4.9505e-06, 0.000233181, 0.0
0.116144, 867.972, 1.3841e-13, 10000, 2.5, 300, 4.9505e-06, 0.000243129, 0.0
0.116144, 867.972, 4.23997e-14, 10000, 2.5, 300, 4.9505e-06, 0.000253078, 0.0
0.116144, 867.972, 6.47236e-14, 10000, 2.5, 300, 4.9505e-06, 0.000263029, 0.0
0.116144, 867.972, -2.74525e-14, 10000, 2.5, 300, 4.9505e-06, 0.000272982, 0.0
0.116144, 867.972, -2.32356e-14, 10000, 2.5, 300, 4.9505e-06, 0.000282938, 0.0
0.116144, 867.972, -4.89722e-15, 10000, 2.5, 300, 4.9505e-06, 0.000292895, 0.0
0.116144, 867.972, 3.77771e-14, 10000, 2.5, 300, 4.9505e-06, 0.000302855, 0.0
0.116144, 867.972, 5.83302e-14, 10000, 2.5, 300, 4.9505e-06, 0.000312816, 0.0
0.116144, 867.972, -3.01639e-14, 10000, 2.5, 300, 4.9505e-06, 0.000322779, 0.0
0.116144, 867.972, -4.02007e-15, 10000, 2.5, 300, 4.9505e-06, 0.000332745, 0.0
0.116144, 867.972, 2.62355e-14, 10000, 2.5, 300, 4.9505e-06, 0.000342712, 0.0
0.116144, 867.972, -4.42778e-15, 10000, 2.5, 300, 4.9505e-06, 0.000352682, 0.0
0.116144, 867.972, -2.01008e-14, 10000, 2.5, 300, 4.9505e-06, 0.000362653, 0.0
0.116144, 867.972, 6.10164e-15, 10000, 2.5, 300, 4.9505e-06, 0.000372627, 0.0
0.116144, 867.972, 3.20801e-14, 10000, 2.5, 300, 4.9505e-06, 0.000382602, 0.0
0.116144, 867.972, 5.03292e-14, 10000, 2.5, 300, 4.9505e-06, 0.00039258, 0.0
0.116144, 867.972, 1.29578e-14, 10000, 2.5, 300, 4.9505e-06, 0.000402559, 0.0
0.116144, 867.972, -1.37133e-14, 10000, 2.5, 300, 4.9505e-06, 0.000412541, 0.0
0.116144, 867.972, -6.64407e-14, 10000, 2.5, 300, 4.9505e-06, 0.000422525, 0.0
0.116144, 867.972, 1.01886e-14, 10000, 2.5, 300, 4.9505e-06, 0.00043251, 0.0
0.116144, 867.972, 1.55641e-14, 10000, 2.5, 300, 4.9505e-06, 0.000442498, 0.0
0.116144, 867.972, -1.80899e-14, 10000, 2.5, 300, 4.9505e-06, 0.000452488, 0.0
0.116144, 867.972, 3.62688e-14, 10000, 2.5, 300, 4.9505e-06, 0.000462479, 0.0
0.116144, 867.972, 9.17835e-15, 10000, 2.5, 300, 4.9505e-06, 0.000472473, 0.0
0.116144, 867.972, -3.36539e-14, 10000, 2.5, 300, 4.9505e-06, 0.000482469, 0.0
0.116144, 867.972, -1.96354e-14, 10000, 2.5, 300, 4.9505e-06, 0.000492467, 0.0
0.116144, 867.972, 6.01835e-15, 10000, 2.5, 300, 4.9505e-06, 0.000502466, 0.0
0.116144, 867.972, 1.68402e-14, 10000, 2.5, 300, 4.9505e-06, 0.000512468, 0.0
0.116144, 867.972, -4.265e-15, 10000, 2.5, 300, 4.9505e-06, 0.000522472, 0.0
0.116144, 867.972, -2.68265e-16, 10000, 2.5, 300, 4.9505e-06, 0.000532478, 0.0
0.116144, 867.972, -4.75918e-17, 10000, 2.5, 300, 4.9505e-06, 0.000542486, 0.0
0.116144, 867.972, -6.71349e-18, 10000, 2.5, 300, 4.9505e-06, 0.000552496, 0.0
0.116144, 867.972, -8.78966e-19, 10000, 2.5, 300, 4.9505e-06, 0.000562508, 0.0
0.116144, 867.972, -1.115e-19, 10000, 2.5, 300, 4.9505e-06, 0.000572522, 0.0
0.116144, 867.972, -1.39143e-20, 10000, 2.5, 300, 4.9505e-06, 0.000582538, 0.0
0.116144, 867.972, -1.72099e-21, 10000, 2.5, 300, 4.9505e-06, 0.000592556, 0.0
0.116144, 867.972, -2.11906e-22, 10000, 2.5, 300, 4.9505e-06, 0.000602576, 0.0
0.116144, 867.972, -2.60499e-23, 10000, 2.5, 300, 4.9505e-06, 0.000612598, 0.0
0.116144, 867.972, -3.20382e-24, 10000, 2.5, 300, 4.9505e-06, 0.000622623, 0.0
0.116144, 867.972, -3.94842e-25, 10000, 2.5, 300, 4.9505e-06, 0.000632649, 0.0
0.116144, 867.972, -4.88269e-26, 10000, 2.5, 300, 4.9505e-06, 0.000642677, 0.0
0.116144, 867.972, -6.06596e-27, 10000, 2.5, 300, 4.9505e-06, 0.000652707, 0.0
0.116144, 867.972, -7.57944e-28, 10000, 2.5, 300, 4.9505e-06, 0.00066274, 0.0
0.116144, 867.972, -9.53557e-29, 10000, 2.5, 300, 4.9505e-06, 0.000672774, 0.0
0.116144, 867.972, -1.20917e-29, 10000, 2.5, 300, 4.9505e-06, 0.00068281, 0.0
0.116144, 867.972, -1.54702e-30, 10000, 2.5, 300, 4.9505e-06, 0.000692849, 0.0
0.116144, 867.972, -1.99884e-31, 10000, 2.5, 300, 4.9505e-06, 0.000702889, 0.0
0.116144, 867.972, -2.61032e-32, 10000, 2.5, 300, 4.9505e-06, 0.000712932, 0.0
0.116144, 867.972, -3.44775e-33, 10000, 2.5, 300, 4.9505e-06, 0.000722976, 0.0
0.116144, 867.972, -4.60802e-34, 10000, 2.5, 300, 4.9505e-06, 0.000733023, 0.0
0.116144, 867.972, -6.23377e-35, 10000, 2.5, 300, 4.9505e-06, 0.000743071, 0.0
0.116144, 867.972, -8.53617e-36, 10000, 2.5, 300, 4.9505e-06, 0.000753122, 0.0
0.116144, 867.972, -1.18298e-36, 10000, 2.5, 300, 4.9505e-06, 0.000763175, 0.0
0.116144, 867.972, -1.65853e-37, 10000, 2.5, 300, 4.9505e-06, 0.00077323, 0.0
0.116144, 867.972, -2.35105e-38, 10000, 2.5, 300, 4.9505e-06, 0.000783286, 0.0
0.116144, 867.972, -3.36745e-39, 10000, 2.5, 300, 4.9505e-06, 0.000793345, 0.0
0.116144, 867.972, -4.86975e-40, 10000, 2.5, 300, 4.9505e-06, 0.000803406, 0.0
0.116144, 867.972, -7.10441e-41, 10000, 2.5, 300, 4.9505e-06, 0.000813469, 0.0
0.116144, 867.972, -1.04475e-41, 10000, 2.5, 300, 4.9505e-06, 0.000823534, 0.0
0.116144, 867.972, -1.54744e-42, 10000, 2.5, 300, 4.9505e-06, 0.000833601, 0.0
0.116144, 867.972, -2.30681e-43, 10000, 2.5, 300, 4.9505e-06, 0.00084367, 0.0
0.116144, 867.972, -3.45862e-44, 10000, 2.5, 300, 4.9505e-06, 0.000853741, 0.0
0.116144, 867.972, -5.21209e-45, 10000, 2.5, 300, 4.9505e-06, 0.000863814, 0.0
0.116144, 867.972, -7.89023e-46, 10000, 2.5, 300, 4.9505e-06, 0.000873889, 0.0
0.116144, 867.972, -1.19927e-46, 10000, 2.5, 300, 4.9505e-06, 0.000883966, 0.0
0.116144, 867.972, -1.82933e-47, 10000, 2.5, 300, 4.9505e-06, 0.000894045, 0.0
0.116144, 867.972, -2.79926e-48, 10000, 2.5, 300, 4.9505e-06, 0.000904126, 0.0
0.116144, 867.972, -4.29549e-49, 10000, 2.5, 300, 4.9505e-06, 0.00091421, 0.0
0.116144, 867.972, -6.60791e-50, 10000, 2.5, 300, 4.9505e-06, 0.000924295, 0.0
0.116144, 867.972, -1.01877e-50, 10000, 2.5, 300, 4.9505e-06, 0.000934382, 0.0
0.116144, 867.972, -1.57374e-51, 10000, 2.5, 300, 4.9505e-06, 0.000944472, 0.0
0.116144, 867.972, -2.43526e-52, 10000, 2.5, 300, 4.9505e-06, 0.000954563, 0.0
0.116144, 867.972, -3.7742e-53, 10000, 2.5, 300, 4.9505e-06, 0.000964657, 0.0
0.116144, 867.972, -5.85727e-54, 10000, 2.5, 300, 4.9505e-06, 0.000974752, 0.0
0.116144, 867.972, -9.10357e-55, 10000, 2.5, 300, 4.9505e-06, 0.00098485, 0.0
